movieId,title,genres,naver_url,img_url
181,Mighty Morphin Power Rangers: The Movie (1995),Action|Children,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17583,https://movie-phinf.pstatic.net/20111221_106/1324461560469tR66j_JPEG/movie_image.jpg?type=m203_290_2
183,Mute Witness (1994),Comedy|Horror|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17462,https://movie-phinf.pstatic.net/20111222_277/1324564652494YO589_JPEG/movie_image.jpg?type=m203_290_2
184,Nadja (1994),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=49280,0
185,"Net, The (1995)",Action|Crime|Thriller,0,0
186,Nine Months (1995),Comedy|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17179,https://movie-phinf.pstatic.net/20111221_160/1324456528027PAyal_JPEG/movie_image.jpg?type=m203_290_2
187,Party Girl (1995),Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=124797,https://movie-phinf.pstatic.net/20160106_168/145207133863721ktx_JPEG/movie_image.jpg?type=m203_290_2
188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,0,0
189,Reckless (1995),Comedy|Fantasy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=177836,https://movie-phinf.pstatic.net/20190730_26/1564449575691lBvFP_JPEG/movie_image.jpg?type=m203_290_2
190,Safe (1995),Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=90959,https://movie-phinf.pstatic.net/20140602_41/1401693844344zNSmF_JPEG/movie_image.jpg?type=m203_290_2
191,"Scarlet Letter, The (1995)",Drama|Romance,0,0
193,Showgirls (1995),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17185,https://movie-phinf.pstatic.net/20130916_41/1379319632805aEk4r_JPEG/movie_image.jpg?type=m203_290_2
194,Smoke (1995),Comedy|Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17155,https://movie-phinf.pstatic.net/20111222_121/1324548045327bNGKM_JPEG/movie_image.jpg?type=m203_290_2
195,Something to Talk About (1995),Comedy|Drama|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17767,https://movie-phinf.pstatic.net/20111222_143/1324489245539JWzvc_JPEG/movie_image.jpg?type=m203_290_2
196,Species (1995),Horror|Sci-Fi,https://movie.naver.com/movie/bi/mi/basic.nhn?code=19089,0
198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17761,https://movie-phinf.pstatic.net/20111221_91/1324469478928aHFbT_JPEG/movie_image.jpg?type=m203_290_2
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical|Romance,0,0
201,Three Wishes (1995),Drama|Fantasy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24281,https://movie-phinf.pstatic.net/20111222_84/1324494349959eGJ8u_JPEG/movie_image.jpg?type=m203_290_2
202,Total Eclipse (1995),Drama|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17498,https://movie-phinf.pstatic.net/20111221_62/1324454286435jcd8V_JPEG/movie_image.jpg?type=m203_290_2
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17542,https://movie-phinf.pstatic.net/20111222_162/1324493570829KVY1a_JPEG/movie_image.jpg?type=m203_290_2
204,Under Siege 2: Dark Territory (1995),Action,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17542,https://movie-phinf.pstatic.net/20111222_162/1324493570829KVY1a_JPEG/movie_image.jpg?type=m203_290_2
205,Unstrung Heroes (1995),Comedy|Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=18973,https://movie-phinf.pstatic.net/20111222_133/1324553757399egTvs_JPEG/movie_image.jpg?type=m203_290_2
206,Unzipped (1995),Documentary,https://movie.naver.com/movie/bi/mi/basic.nhn?code=18236,https://movie-phinf.pstatic.net/20131122_40/1385098099782ALf32_JPEG/movie_image.jpg?type=m203_290_2
207,"Walk in the Clouds, A (1995)",Drama|Romance,0,0
208,Waterworld (1995),Action|Adventure|Sci-Fi,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17116,https://movie-phinf.pstatic.net/20111221_9/13244537211445e0q1_JPEG/movie_image.jpg?type=m203_290_2
209,White Man's Burden (1995),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=18884,https://movie-phinf.pstatic.net/20111222_74/1324543936137pkTek_JPEG/movie_image.jpg?type=m203_290_2
210,Wild Bill (1995),Western,https://movie.naver.com/movie/bi/mi/basic.nhn?code=87896,https://movie-phinf.pstatic.net/20131115_254/1384479569196Vy6nE_JPEG/movie_image.jpg?type=m203_290_2
211,"Browning Version, The (1994)",Drama,0,0
212,Bushwhacked (1995),Adventure|Comedy|Crime|Mystery,https://movie.naver.com/movie/bi/mi/basic.nhn?code=18890,https://movie-phinf.pstatic.net/20111222_234/1324517179093Awvls_JPEG/movie_image.jpg?type=m203_290_2
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24997,https://movie-phinf.pstatic.net/20111222_169/1324494213983j6n3v_JPEG/movie_image.jpg?type=m203_290_2
214,Before the Rain (Pred dozhdot) (1994),Drama|War,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17512,https://movie-phinf.pstatic.net/20111221_280/1324455584330m50Xr_JPEG/movie_image.jpg?type=m203_290_2
215,Before Sunrise (1995),Drama|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17773,https://movie-phinf.pstatic.net/20160321_35/1458539467968n0lXa_JPEG/movie_image.jpg?type=m203_290_2
216,Billy Madison (1995),Comedy,0,0
217,"Babysitter, The (1995)",Drama|Thriller,0,0
218,Boys on the Side (1995),Comedy|Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17559,https://movie-phinf.pstatic.net/20111222_288/1324485448474ehje3_JPEG/movie_image.jpg?type=m203_290_2
219,"Cure, The (1995)",Drama,0,0
220,Castle Freak (1995),Horror,https://movie.naver.com/movie/bi/mi/basic.nhn?code=26133,https://movie-phinf.pstatic.net/20111221_177/13244628469830vOu6_JPEG/movie_image.jpg?type=m203_290_2
222,Circle of Friends (1995),Drama|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=119844,0
223,Clerks (1994),Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=27913,https://movie-phinf.pstatic.net/20111221_48/1324452969787evVqE_JPEG/movie_image.jpg?type=m203_290_2
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17503,https://movie-phinf.pstatic.net/20111221_137/1324452202312TpQKW_JPEG/movie_image.jpg?type=m203_290_2
225,Disclosure (1994),Drama|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17526,https://movie-phinf.pstatic.net/20111222_262/1324507188206f7Wg0_JPEG/movie_image.jpg?type=m203_290_2
227,Drop Zone (1994),Action|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17096,https://movie-phinf.pstatic.net/20111222_93/1324521283998uU6lp_JPEG/movie_image.jpg?type=m203_290_2
228,Destiny Turns on the Radio (1995),Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=25289,https://movie-phinf.pstatic.net/20140620_189/1403229211676lbMyK_JPEG/movie_image.jpg?type=m203_290_2
229,Death and the Maiden (1994),Drama|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17250,https://movie-phinf.pstatic.net/20161019_279/147686814908079izO_JPEG/movie_image.jpg?type=m203_290_2
230,Dolores Claiborne (1995),Drama|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17233,https://movie-phinf.pstatic.net/20111212_141/1323671834085kSBGH_JPEG/movie_image.jpg?type=m203_290_2
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=163787,https://movie-phinf.pstatic.net/20190328_112/1553762886182QHDpG_JPEG/movie_image.jpg?type=m203_290_2
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17122,https://movie-phinf.pstatic.net/20170518_96/1495086468143xfHWp_JPEG/movie_image.jpg?type=m203_290_2
233,Exotica (1994),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=16580,https://movie-phinf.pstatic.net/20111222_235/1324564634288W4D6Y_JPEG/movie_image.jpg?type=m203_290_2
234,Exit to Eden (1994),Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=23959,https://movie-phinf.pstatic.net/20111222_274/1324540282214Lxwld_JPEG/movie_image.jpg?type=m203_290_2
235,Ed Wood (1994),Comedy|Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=18702,https://movie-phinf.pstatic.net/20111221_98/13244559053684c6KV_JPEG/movie_image.jpg?type=m203_290_2
236,French Kiss (1995),Action|Comedy|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17485,https://movie-phinf.pstatic.net/20111222_27/13245399170642hyE0_JPEG/movie_image.jpg?type=m203_290_2
237,Forget Paris (1995),Comedy|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17689,https://movie-phinf.pstatic.net/20111221_110/1324461950732f7M49_JPEG/movie_image.jpg?type=m203_290_2
238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,https://movie.naver.com/movie/bi/mi/basic.nhn?code=26290,https://movie-phinf.pstatic.net/20111222_243/13245029716377oJ0N_JPEG/movie_image.jpg?type=m203_290_2
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,0,0
240,Hideaway (1995),Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17506,https://movie-phinf.pstatic.net/20111212_158/1323671875681wl8B5_JPEG/movie_image.jpg?type=m203_290_2
241,Fluke (1995),Children|Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17409,https://movie-phinf.pstatic.net/20111222_278/1324539962978yba1h_JPEG/movie_image.jpg?type=m203_290_2
242,Farinelli: il castrato (1994),Drama|Musical,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17521,https://movie-phinf.pstatic.net/20111223_186/1324639111553jx4P4_JPEG/movie_image.jpg?type=m203_290_2
243,Gordy (1995),Children|Comedy|Fantasy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=25283,https://movie-phinf.pstatic.net/20111222_186/13245335662225wWOk_JPEG/movie_image.jpg?type=m203_290_2
246,Hoop Dreams (1994),Documentary,https://movie.naver.com/movie/bi/mi/basic.nhn?code=63712,https://movie-phinf.pstatic.net/20111221_195/1324460302254rsyhH_JPEG/movie_image.jpg?type=m203_290_2
247,Heavenly Creatures (1994),Crime|Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=18924,https://movie-phinf.pstatic.net/20111222_138/13245387947870mwdU_JPEG/movie_image.jpg?type=m203_290_2
248,Houseguest (1994),Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24449,https://movie-phinf.pstatic.net/20111222_158/1324494351775lwGgz_JPEG/movie_image.jpg?type=m203_290_2
249,Immortal Beloved (1994),Drama|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17524,https://movie-phinf.pstatic.net/20200423_103/15876289994752q6mj_JPEG/movie_image.jpg?type=m203_290_2
250,Heavyweights (Heavy Weights) (1995),Children|Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=18122,https://movie-phinf.pstatic.net/20111222_284/1324494331612qd7po_JPEG/movie_image.jpg?type=m203_290_2
251,"Hunted, The (1995)",Action,0,0
252,I.Q. (1994),Comedy|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17769,https://movie-phinf.pstatic.net/20111222_61/1324563765321tqPEB_JPEG/movie_image.jpg?type=m203_290_2
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17254,https://movie-phinf.pstatic.net/20111222_276/1324522694747ITztq_JPEG/movie_image.jpg?type=m203_290_2
254,Jefferson in Paris (1995),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17254,https://movie-phinf.pstatic.net/20111222_31/132452983778100fUc_JPEG/movie_image.jpg?type=m203_290_2
255,"Jerky Boys, The (1995)",Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17254,https://ssl.pstatic.net/static/movie/2012/06/dft_img203x290.png
256,Junior (1994),Comedy|Sci-Fi,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17254,https://movie-phinf.pstatic.net/20111222_284/1324493647047GBwG9_JPEG/movie_image.jpg?type=m203_290_2
257,Just Cause (1995),Mystery|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17254,https://movie-phinf.pstatic.net/20111222_222/1324539923166VEGIU_JPEG/movie_image.jpg?type=m203_290_2
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17254,https://movie-phinf.pstatic.net/20111222_178/1324552729084oJsx8_JPEG/movie_image.jpg?type=m203_290_2
259,Kiss of Death (1995),Crime|Drama|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17516,https://movie-phinf.pstatic.net/20111212_215/1323671879570zr42G_JPEG/movie_image.jpg?type=m203_290_2
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,0,0
261,Little Women (1994),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=186613,https://movie-phinf.pstatic.net/20200309_102/1583733575200NVLwA_JPEG/movie_image.jpg?type=m203_290_2
262,"Little Princess, A (1995)",Children|Drama,0,0
263,Ladybird Ladybird (1994),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24148,https://movie-phinf.pstatic.net/20111221_170/1324456826243erQay_JPEG/movie_image.jpg?type=m203_290_2
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11315,https://movie-phinf.pstatic.net/20111222_270/1324519572129WRx2V_JPEG/movie_image.jpg?type=m203_290_2
266,Legends of the Fall (1994),Drama|Romance|War|Western,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17173,https://movie-phinf.pstatic.net/20111223_212/1324567937299Wj3Kc_JPEG/movie_image.jpg?type=m203_290_2
267,Major Payne (1995),Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=25807,https://movie-phinf.pstatic.net/20111222_238/1324494354485bLxBc_JPEG/movie_image.jpg?type=m203_290_2
269,My Crazy Life (Mi vida loca) (1993),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65570,0
270,Love Affair (1994),Drama|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17685,https://movie-phinf.pstatic.net/20111221_232/13244791437429FDku_JPEG/movie_image.jpg?type=m203_290_2
271,Losing Isaiah (1995),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=25891,https://movie-phinf.pstatic.net/20111221_130/1324474204779KYRUI_JPEG/movie_image.jpg?type=m203_290_2
272,"Madness of King George, The (1994)",Comedy|Drama,0,0
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17899,https://movie-phinf.pstatic.net/20111223_80/1324575522252O2QKF_JPEG/movie_image.jpg?type=m203_290_2
274,Man of the House (1995),Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=40077,https://movie-phinf.pstatic.net/20111221_152/13244517904947cFTn_JPEG/movie_image.jpg?type=m203_290_2
275,Mixed Nuts (1994),Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=26076,https://movie-phinf.pstatic.net/20111222_211/1324482161219tSowk_JPEG/movie_image.jpg?type=m203_290_2
276,Milk Money (1994),Comedy|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=26377,https://movie-phinf.pstatic.net/20111221_104/13244547544664MAnx_JPEG/movie_image.jpg?type=m203_290_2
277,Miracle on 34th Street (1994),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17182,https://movie-phinf.pstatic.net/20111222_68/1324534871284Wfm2d_JPEG/movie_image.jpg?type=m203_290_2
278,Miami Rhapsody (1995),Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=25035,https://movie-phinf.pstatic.net/20111216_267/1324028041682Dgvpu_JPEG/movie_image.jpg?type=m203_290_2
279,My Family (1995),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37935,https://movie-phinf.pstatic.net/20111223_87/1324627424989KCsvQ_JPEG/movie_image.jpg?type=m203_290_2
280,Murder in the First (1995),Drama|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17869,https://movie-phinf.pstatic.net/20111222_237/1324564654860kKxJt_JPEG/movie_image.jpg?type=m203_290_2
281,Nobody's Fool (1994),Comedy|Drama|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17871,https://movie-phinf.pstatic.net/20111221_8/1324451745072wRvDP_JPEG/movie_image.jpg?type=m203_290_2
282,Nell (1994),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154424,https://movie-phinf.pstatic.net/20170727_16/1501119943001IhrLx_JPEG/movie_image.jpg?type=m203_290_2
283,New Jersey Drive (1995),Crime|Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=25808,https://movie-phinf.pstatic.net/20111222_141/13244889579783UUxD_JPEG/movie_image.jpg?type=m203_290_2
284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,https://movie.naver.com/movie/bi/mi/basic.nhn?code=27877,https://movie-phinf.pstatic.net/20160421_208/1461206905161rNgYS_JPEG/movie_image.jpg?type=m203_290_2
285,Beyond Bedlam (1993),Drama|Horror,https://movie.naver.com/movie/bi/mi/basic.nhn?code=25241,0
287,Nina Takes a Lover (1994),Comedy|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137907,0
288,Natural Born Killers (1994),Action|Crime|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17257,https://movie-phinf.pstatic.net/20111223_126/1324576673293a7iYN_JPEG/movie_image.jpg?type=m203_290_2
289,Only You (1994),Comedy|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=134830,https://movie-phinf.pstatic.net/20150903_114/1441243199025L7dmH_JPEG/movie_image.jpg?type=m203_290_2
290,Once Were Warriors (1994),Crime|Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17699,https://movie-phinf.pstatic.net/20111222_168/13244943297591721h_JPEG/movie_image.jpg?type=m203_290_2
291,Poison Ivy II (1996),Drama|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24538,https://movie-phinf.pstatic.net/20111222_116/1324508489037zCwr1_JPEG/movie_image.jpg?type=m203_290_2
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17040,https://movie-phinf.pstatic.net/20111222_122/1324529825648g8SKP_JPEG/movie_image.jpg?type=m203_290_2
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,0,0
294,"Perez Family, The (1995)",Comedy|Romance,0,0
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,0,0
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,https://movie.naver.com/movie/bi/mi/basic.nhn?code=16571,https://movie-phinf.pstatic.net/20111221_33/1324474363727fxRgN_JPEG/movie_image.jpg?type=m203_290_2
298,Pushing Hands (Tui shou) (1992),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=26250,https://movie-phinf.pstatic.net/20170524_237/1495588522257cDCDW_JPEG/movie_image.jpg?type=m203_290_2
299,Priest (1994),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=66506,https://movie-phinf.pstatic.net/20111223_204/1324637706425H6k0f_JPEG/movie_image.jpg?type=m203_290_2
300,Quiz Show (1994),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17175,https://movie-phinf.pstatic.net/20111222_125/13245354145360NyRi_JPEG/movie_image.jpg?type=m203_290_2
301,Picture Bride (Bijo photo) (1994),Drama|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=63695,https://movie-phinf.pstatic.net/20111221_2/13244643017946jR2Y_JPEG/movie_image.jpg?type=m203_290_2
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11840,https://movie-phinf.pstatic.net/20150511_176/1431331394500R12KX_JPEG/movie_image.jpg?type=m203_290_2
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,0,0
304,Roommates (1995),Comedy|Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17707,https://movie-phinf.pstatic.net/20111222_227/1324494330923Sy6kU_JPEG/movie_image.jpg?type=m203_290_2
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17513,https://movie-phinf.pstatic.net/20111222_276/1324543908895FVP0C_JPEG/movie_image.jpg?type=m203_290_2
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=16530,https://movie-phinf.pstatic.net/20111223_53/1324577022570PqIMd_JPEG/movie_image.jpg?type=m203_290_2
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,https://movie.naver.com/movie/bi/mi/basic.nhn?code=16514,https://movie-phinf.pstatic.net/20160502_191/1462171499349fBTdv_JPEG/movie_image.jpg?type=m203_290_2
