,userId,movieId
43,44,"[18, 36, 94, 95, 104, 112, 260, 494, 663, 733, 737, 805, 852, 889, 1120, 1210, 1393, 1405, 1429, 1476, 1517, 1552, 1639]"
44,45,"[1, 6, 19, 21, 32, 50, 62, 70, 88, 104, 107, 110, 112, 150, 165, 180, 186, 216, 223, 231, 252, 260, 292, 296, 316, 329, 333, 344, 356, 357, 362, 364, 367, 368, 370, 380, 457, 474, 480, 500, 520, 543, 552, 588, 589, 590, 593, 594, 595, 648, 671, 733, 765, 778, 784, 785, 832, 852, 858, 903, 924, 1028, 1029, 1033, 1035, 1037, 1059, 1060, 1073, 1080, 1097, 1101, 1127, 1136, 1196, 1197, 1198, 1210, 1213, 1221, 1225, 1242, 1246, 1258, 1270, 1282, 1291, 1302, 1356, 1370, 1372, 1375, 1393, 1396, 1407, 1431, 1442, 1457, 1485, 1517, 1527, 1566, 1569, 1573, 1584, 1591, 1608, 1610, 1639, 1641, 1653, 1676, 1682, 1688, 1704, 1721, 1729, 1732, 1753, 1777, 1784, 1866, 1909, 1921, 1923, 1961, 1968, 2006, 2028, 2064, 2078, 2080, 2081, 2083, 2087, 2096, 2106, 2115, 2124, 2140, 2195, 2231, 2268, 2311, 2324, 2329, 2355, 2396, 2431, 2485, 2492, 2501, 2502, 2504, 2528, 2541, 2571, 2580, 2598, 2616, 2628, 2657, 2683, 2687, 2694, 2700, 2706, 2707, 2710, 2716, 2731, 2762, 2763, 2771, 2791, 2797, 2841, 2858, 2890, 2915, 2916, 2918, 2947, 2959, 2987, 2997, 3033, 3052, 3082, 3114, 3147, 3176, 3177, 3196, 3253, 3254, 3273, 3298, 3301, 3396, 3408, 3421, 3481, 3510, 3534, 3536, 3549, 3552, 3555, 3565, 3578, 3617, 3717, 3752, 3753, 3793, 3798, 3972, 3996, 4011, 4016, 4022, 4033, 4034, 4299, 4306, 4308, 4369, 4718, 4734, 4886, 4896, 4901, 4958, 4963, 4974, 4993, 5151, 5218, 5283, 5349, 5378, 5418, 5445, 5481, 5500, 5502, 5528, 5630, 5989, 6287, 6333, 6365, 6373, 6377, 6539, 7173, 7294, 8360, 8528, 8636, 8665, 33004, 33145, 33493, 33679, 50872, 51080, 53121, 53125, 53322, 53993, 53996, 54272, 54286]"
45,46,"[1, 32, 50, 110, 111, 153, 160, 165, 173, 185, 236, 253, 266, 292, 316, 318, 339, 364, 367, 380, 434, 454, 457, 588, 590, 593, 595]"
46,47,"[147, 318, 356, 391, 508, 587, 590, 1088, 1097, 1721, 1961, 2028, 2420, 2908, 3147, 3844, 3969, 4474, 4776, 5108, 5669, 6870, 8533, 8958, 8966, 30707, 33166, 40819, 47423, 49278, 51931, 53894, 55247, 56587, 59725, 63082, 68932, 69712, 72395, 72641, 80463, 81932, 82767, 84152, 88810, 96567, 96811, 97921, 97923, 97938, 100383, 101525, 105504, 106100, 106782, 111921, 112552, 112804, 117881, 137337, 140715, 145839, 146656, 160980, 161582]"
47,48,"[48, 168, 172, 653, 780, 1320, 1356, 1485, 1527, 1580, 1584, 1625, 1653, 1690, 2081, 2115, 2194, 2571, 2617, 2797, 3793, 4886, 5349, 5445, 5882, 5903, 6333, 8371, 8636]"
48,49,"[110, 318, 356, 527, 1097, 1200, 1214, 2028, 2571, 4022, 5218, 6377, 47099, 70286, 79091, 79132, 103335, 109487, 122920, 139385, 168252]"
49,50,"[111, 296, 318, 541, 593, 608, 741, 750, 858, 899, 903, 923, 924, 969, 1036, 1080, 1136, 1148, 1198, 1199, 1201, 1204, 1206, 1208, 1225, 1230, 1232, 1251, 1252, 1258, 1263, 1274, 1278, 1281, 1732, 2019, 2160, 2712, 2732, 2925, 2947, 3000, 3168, 3221, 3415, 3462, 3730, 4282, 4399, 4658, 4914, 4928, 5618, 5932, 6666, 6773, 6874, 6975, 7063, 7206, 7327, 7396, 7438, 7700, 7748, 8143, 8253, 8928, 26258, 26326, 26729, 27156, 32657, 32898, 44555, 46862, 62336, 64278, 82848, 92475, 97304, 104283, 105250, 111732, 128620, 164280, 165969, 168492, 170705, 171701, 174141, 175705, 190183]"
50,51,"[2, 3, 7, 65, 70, 76, 111, 141, 170, 177, 186, 236, 247, 260, 316, 317, 339, 380, 387, 433, 466, 468, 482, 497, 505, 520, 522, 551, 555, 589, 593, 597, 610, 616, 653, 708, 719, 781, 804, 829, 849, 858, 924, 953, 965, 1009, 1024, 1033, 1079, 1088, 1093, 1186, 1196, 1200, 1201, 1214, 1215, 1224, 1235, 1243, 1244, 1249, 1257, 1267, 1272, 1276, 1287, 1298, 1301, 1302, 1304, 1350, 1371, 1373, 1391, 1457, 1479, 1500, 1580, 1639, 1641, 1645, 1663, 1665, 1674, 1748, 1753, 1784, 1834, 1845, 1873, 1953, 1967, 1994, 1997, 1999, 2011, 2015, 2023, 2033, 2060, 2100, 2124, 2133, 2140, 2148, 2151, 2159, 2167, 2169, 2183, 2194, 2248, 2249, 2282, 2291, 2301, 2302, 2321, 2322, 2356, 2371, 2374, 2375, 2376, 2391, 2407, 2454, 2455, 2470, 2524, 2533, 2554, 2580, 2598, 2605, 2613, 2615, 2644, 2664, 2724, 2762, 2788, 2791, 2797, 2826, 2836, 2871, 2872, 2901, 2951, 2978, 2995, 3070, 3082, 3107, 3108, 3115, 3148, 3186, 3219, 3361, 3363, 3388, 3396, 3421, 3430, 3471, 3481, 3489, 3501, 3614, 3638, 3671, 3681, 3683, 3763, 3785, 3814, 3863, 3917, 3918, 3949, 3959, 3969, 3994, 4002, 4014, 4034, 4041, 4215, 4238, 4255, 4262, 4267, 4327, 4437, 4464, 4496, 4508, 4518, 4713, 4855, 4865, 4878, 4886, 4971, 4992, 5060, 5171, 5339, 5377, 5459, 5481, 5505, 5568, 5620, 5712, 5816, 5956, 6323, 6502, 6659, 6708, 6711, 6807, 6873, 7000, 7007, 7147, 7160, 7254, 7438, 7569, 7757, 7983, 8464, 8533, 8623, 8784, 8874, 26680, 33615, 34338, 35836, 39183, 39414, 42723, 45666, 47997, 48774, 48877, 51662, 52722, 52973, 53953, 54001, 56367, 57532, 58559, 59615, 60074, 60487]"
51,52,"[150, 260, 293, 318, 356, 364, 588, 733, 1196, 1198, 1210, 1704, 1784, 1923, 2324, 2571, 2959, 3753, 3996, 4901, 5010, 5064, 5418, 5669, 6874, 7153, 7361, 7438, 7445, 8464, 8665, 8874, 8961, 30749, 31696, 34405, 35836, 36529, 37733, 39183, 39444, 40583, 44191, 44665, 45447, 46976, 47099, 47200, 47610, 47997, 48304, 48516, 48738, 48774, 49272, 49530, 49651, 50794, 50872, 51255, 51662, 52245, 52281, 52328, 52973, 54286, 54503, 54736, 54995, 54997, 54999, 55118, 55276, 55765, 57368, 57669, 58559, 58998, 59369, 59784, 60069, 60684, 61132, 62374, 63082, 63113, 64620, 65514, 68358, 68954, 69122, 69481, 70286, 71535, 72998, 73017, 74458, 76093, 79091, 79132, 81847, 86892, 89745, 93721, 93838, 95167, 96811, 98809, 110501, 112138, 112175, 112852, 119145, 122882, 122886, 122900, 122904, 134130, 134368, 134853, 152081]"
52,53,"[203, 249, 381, 413, 481, 748, 880, 916, 922, 1049, 1100, 1125, 1256, 1298, 1441, 1982, 2616, 2686, 3100, 4019]"
53,54,"[318, 356, 593]"
54,55,"[1275, 1293, 2490, 2542, 2890, 3275, 4011, 27831, 33166, 44665, 48516, 54286]"
55,56,"[10, 11, 19, 39, 47, 69, 110, 153, 161, 208, 225, 231, 292, 296, 315, 317, 318, 344, 349, 356, 364, 380, 457, 480, 493, 589, 593, 733, 786]"
56,57,"[1, 32, 50, 69, 110, 112, 141, 162, 171, 224, 235, 260, 329, 349, 356, 357, 364, 380, 431, 440, 457, 480, 494, 515, 527, 541, 551, 553, 588, 589, 592, 593, 594, 595, 596, 608, 648, 674, 720, 745, 750, 778, 781, 858, 861, 866, 897, 899, 903, 904, 908, 911, 912, 913, 915, 920, 922, 923, 924, 933, 940, 942, 951, 955, 969, 994, 1028, 1032, 1036, 1047, 1080, 1101, 1127, 1136, 1148, 1183, 1193, 1196, 1197, 1198, 1200, 1201, 1204, 1206, 1208, 1210, 1212, 1220, 1221, 1222, 1223, 1226, 1234, 1240, 1242, 1243, 1248, 1249, 1250, 1252, 1254, 1256, 1265, 1266, 1269, 1270, 1275, 1276, 1278, 1282, 1283, 1284, 1285, 1287, 1288, 1291, 1304, 1356, 1372, 1374, 1376, 1391, 1429, 1513, 1517, 1527, 1580, 1610, 1617, 1641, 1643, 1653, 1670, 1673, 1676, 1682, 1747, 1784, 1907, 1909, 1939, 1953, 1954, 1968, 2000, 2009, 2019, 2028, 2067, 2080, 2081, 2087, 2102, 2109, 2140, 2150, 2194, 2202, 2268, 2291, 2297, 2300, 2311, 2321, 2324, 2355, 2390, 2396, 2403, 2406, 2490, 2529, 2571, 2599, 2640, 2687, 2700, 2706, 2716, 2759, 2761, 2762, 2770, 2788, 2791, 2804, 2858, 2916, 2917, 2918, 2921, 2922, 2935, 2947, 2951, 2968, 2989, 2997, 3020, 3022, 3030, 3032, 3044, 3045, 3066, 3081, 3104, 3105, 3108, 3114, 3175, 3256, 3334, 3396, 3429, 3435, 3441, 3446, 3466, 3471, 3479, 3494, 3500, 3507, 3552, 3578, 3624, 3628, 3632, 3635, 3643, 3671, 3681, 3740, 3769, 3811, 3827, 3836, 5060]"
57,58,"[5, 7, 21, 31, 32, 36, 39, 47, 50, 110, 150, 161, 165, 168, 208, 218, 222, 231, 234, 249, 261, 265, 277, 280, 282, 292, 293, 296, 300, 315, 318, 327, 333, 337, 339, 342, 345, 350, 356, 362, 364, 367, 368, 371, 377, 440, 457, 474, 475, 477, 480, 497, 508, 527, 529, 539, 543, 551, 587, 588, 589, 594, 595, 596, 597, 616, 648, 708, 780, 1073]"
58,59,"[41, 105, 111, 260, 367, 527, 541, 589, 593, 608, 647, 648, 733, 750, 780, 858, 903, 904, 906, 912, 913, 922, 924, 928, 965, 969, 1086, 1090, 1094, 1097, 1151, 1183, 1188, 1196, 1208, 1212, 1219, 1221, 1222, 1224, 1233, 1244, 1247, 1250, 1252, 1263, 1269, 1299, 1361, 1480, 1573, 1610, 1617, 1625, 1631, 1674, 1696, 1797, 1927, 1944, 1953, 2020, 2028, 2067, 2075, 2076, 2160, 2352, 2427, 2550, 2726, 2763, 2944, 2968, 3075, 3204, 3230, 3256, 3386, 3448, 3461, 3462, 3471, 3479, 3498, 3504, 5060, 6460]"
59,60,"[318, 362, 527, 783, 805, 858, 1242, 2150, 2739, 3386, 3424, 6016, 58559]"
60,61,"[16, 32, 50, 235, 266, 293, 318, 555, 593, 1080, 1089, 1090, 1201, 1208, 1213, 1214, 1258, 1304, 1653, 2174, 2710, 3949, 4011, 4226, 4878, 4993, 5952, 6502, 6796, 6874, 7153, 7361, 7438, 27831, 30707]"
61,62,"[2, 6, 47, 110, 260, 293, 296, 318, 356, 410, 527, 586, 593, 778, 858, 1089, 1097, 1193, 1196, 1198, 1203, 1210, 1221, 1246, 1265, 1270, 1291, 1610, 1645, 1653, 1682, 1704, 1721, 1732, 1961, 2011, 2012, 2023, 2028, 2115, 2124, 2329, 2571, 2628, 2762, 2953, 2959, 3000, 3147, 3252, 3578, 3752, 3948, 3949, 3969, 3994, 4011, 4148, 4223, 4262, 4270, 4367, 4878, 4896, 4963, 4973, 4993, 4995, 5349, 5378, 5388, 5445, 5502, 5618, 5630, 5816, 5903, 5952, 5989, 5995, 6058, 6365, 6373, 6534, 6539, 6541, 6564, 6874, 6934, 7143, 7153, 7254, 7293, 7361, 7438, 7458, 8368, 8529, 8636, 8641, 8914, 8950, 8961, 8972, 8984, 27660, 27706, 27808, 27831, 30793, 31658, 31696, 32587, 33162, 33493, 33660, 33679, 33794, 36529, 37729, 37733, 38061, 40815, 41566, 41569, 44191, 45447, 45722, 46972, 46976, 47099, 47610, 48385, 48394, 48516, 48780, 49130, 49272, 49530, 50804, 51086, 51540, 51662, 52604, 52722, 53125, 53322, 54001, 54503, 54997, 55820, 55908, 56174, 56587, 56757, 56775, 58047, 58559, 58803, 59315, 59501, 60040, 60069, 60072, 60684, 60756, 61024, 63072, 63113, 64957, 64969, 67734, 68157, 68319, 68554, 68848, 68954, 69122, 69757, 69844, 71106, 71535, 72011, 72998, 73017, 74228, 74458, 74789, 77561, 78105, 79132, 79357, 79702, 80693, 81564, 81834, 81845, 83369, 84152, 85414, 86332, 86880, 86911, 87232, 87430, 88125, 88140, 88163, 88405, 89492, 89745, 89864, 90866, 91500, 91529, 91542, 91658, 94777, 94864, 96079, 96610, 96821, 96829, 96861, 97921, 97938, 98809, 99114, 99149, 101864, 102123, 102125, 102903, 103042, 103341, 103772, 104211, 104374, 104863, 106072, 106487, 106489, 106782, 106918, 107348, 107406, 108729, 109374, 109487, 110102, 111360, 111362, 111659, 111743, 111759, 112552, 112556, 112804, 112852, 113741, 114180, 114662, 114678, 114935, 115149, 115210, 115569, 115680, 115713, 116797, 116823, 116897, 117176, 118696, 122882, 122886, 122892, 122896, 122898, 122900, 122904, 122912, 122916, 122918, 122920, 122922, 122924, 122926, 128360, 128512, 135133, 135143, 135518, 135536, 136020, 136864, 139385, 140110, 142222, 143355, 150548, 158238, 158966, 159093, 161131, 162606, 164179, 166528, 166534, 166635, 168248, 168250, 168252, 170827, 171763, 172591, 173925, 174053, 175303, 175661, 176371, 176601, 179401, 179819, 182715, 183611, 184471, 185031, 185135, 187593, 187595]"
62,63,"[1, 47, 50, 165, 260, 293, 296, 318, 344, 356, 357, 364, 367, 527, 588, 589, 592, 608, 648, 745, 778, 858, 912, 913, 924, 953, 1036, 1080, 1084, 1136, 1148, 1193, 1196, 1198, 1201, 1202, 1203, 1208, 1210, 1213, 1220, 1221, 1223, 1262, 1270, 1282, 1288, 1291, 1393, 1527, 1617, 1682, 1704, 1965, 1968, 2028, 2078, 2115, 2329, 2542, 2571, 2692, 2716, 2788, 2791, 2858, 2918, 2959, 3000, 3088, 3435, 3481, 3535, 3751, 3755, 3793, 3868, 3949, 3996, 4011, 4223, 4226, 4344, 4734, 4874, 4886, 4963, 4979, 4993, 4995, 5010, 5218, 5418, 5445, 5464, 5618, 5669, 5903, 5952, 5989, 6016, 6104, 6350, 6502, 6539, 6874, 7132, 7153, 7361, 7980, 8464, 8874, 8917, 27846, 27904, 31658, 32587, 33004, 33779, 33794, 38038, 45722, 45728, 48516, 48774, 48780, 49272, 51255, 53125, 53972, 54259, 54272, 54286, 57669, 58559, 59615, 60069, 61323, 64285, 67997, 68358, 68954, 69481, 71535, 73017, 74458, 77455, 77800, 78499, 79132, 79702, 81229, 81845, 85414, 86290, 87232, 88140, 89745, 89753, 89904, 91529, 91630, 91658, 92494, 92535, 95858, 96079, 96610, 97913, 98491, 102217, 102445, 104069, 106696, 108932, 110102, 111362, 111759, 111781, 112852, 115617, 122892, 134853]"
63,64,"[1, 3, 6, 16, 19, 22, 25, 32, 34, 36, 39, 45, 47, 70, 110, 111, 159, 163, 207, 231, 236, 253, 260, 265, 266, 293, 296, 307, 317, 318, 333, 344, 350, 353, 356, 357, 364, 365, 367, 435, 466, 480, 500, 509, 520, 527, 543, 553, 555, 585, 587, 588, 589, 590, 593, 595, 596, 597, 608, 628, 647, 708, 736, 778, 785, 788, 858, 908, 919, 968, 1028, 1029, 1059, 1060, 1061, 1073, 1079, 1088, 1089, 1090, 1092, 1094, 1096, 1097, 1120, 1136, 1148, 1183, 1193, 1196, 1197, 1203, 1204, 1207, 1208, 1210, 1213, 1214, 1215, 1217, 1221, 1222, 1225, 1228, 1240, 1250, 1258, 1263, 1265, 1266, 1276, 1282, 1287, 1288, 1293, 1302, 1339, 1343, 1345, 1348, 1358, 1387, 1391, 1396, 1405, 1407, 1408, 1466, 1513, 1517, 1527, 1580, 1617, 1639, 1641, 1673, 1682, 1704, 1729, 1732, 1748, 1762, 1777, 1889, 1907, 1912, 1947, 1961, 1967, 1968, 1994, 2003, 2005, 2006, 2018, 2019, 2023, 2028, 2054, 2064, 2078, 2080, 2087, 2100, 2124, 2140, 2161, 2167, 2174, 2193, 2194, 2248, 2268, 2278, 2291, 2302, 2313, 2321, 2324, 2329, 2355, 2394, 2395, 2396, 2406, 2420, 2427, 2502, 2541, 2542, 2571, 2599, 2617, 2640, 2657, 2683, 2692, 2699, 2700, 2710, 2723, 2746, 2761, 2762, 2770, 2797, 2804, 2826, 2871, 2905, 2908, 2918, 2959, 2987, 2997, 3030, 3033, 3041, 3052, 3072, 3100, 3101, 3105, 3108, 3114, 3147, 3148, 3160, 3175, 3176, 3210, 3247, 3253, 3257, 3300, 3362, 3386, 3396, 3418, 3421, 3450, 3481, 3499, 3526, 3535, 3556, 3608, 3671, 3755, 3793, 3809, 3863, 3897, 3949, 3994, 3996, 4002, 4011, 4016, 4022, 4027, 4034, 4128, 4144, 4223, 4226, 4235, 4239, 4246, 4262, 4306, 4321, 4370, 4380, 4448, 4489, 4571, 4641, 4720, 4776, 4816, 4865, 4878, 4886, 4896, 4964, 4973, 4979, 4980, 4993, 5010, 5015, 5026, 5064, 5152, 5218, 5225, 5266, 5291, 5299, 5388, 5417, 5418, 5445, 5481, 5502, 5528, 5617, 5630, 5669, 5673, 5690, 5782, 5810, 5816, 5878, 5902, 5903, 5952, 5954, 5956, 5991, 6016, 6188, 6214, 6218, 6281, 6296, 6323, 6331, 6333, 6373, 6377, 6385, 6502, 6539, 6659, 6711, 6796, 6863, 6870, 6874, 6936, 6944, 6957, 6975, 7090, 7139, 7147, 7153, 7160, 7162, 7318, 7360, 7361, 7438, 7445, 7451, 7743, 7930, 7982, 8014, 8093, 8360, 8368, 8376, 8464, 8528, 8622, 8623, 8641, 8645, 8783, 8784, 8795, 8798, 8832, 8873, 8874, 8917, 8950, 8957, 8961, 8981, 8983, 26504, 27020, 27266, 27523, 27773, 27801, 27869, 30707, 30793, 30810, 31878, 32587, 33683, 33794, 34072, 34437, 39183, 40815, 40819, 41566, 41569, 42632, 46578]"
64,65,"[318, 527, 1246, 1682, 2028, 2329, 2959, 3147, 4226, 4993, 7153, 7458, 8798, 33660, 36529, 44191, 46976, 47610, 48780, 55247, 58559, 64614, 74458, 79132, 89774, 91542, 97752, 109487, 111759, 116797]"
65,66,"[1, 5, 18, 21, 29, 32, 47, 50, 110, 111, 172, 208, 223, 224, 272, 273, 282, 293, 296, 318, 337, 356, 357, 380, 523, 529, 535, 541, 551, 555, 589, 590, 592, 593, 608, 612, 628, 663, 671, 780, 799, 805, 849, 903, 912, 919, 922, 953, 954, 1023, 1027, 1036, 1047, 1049, 1073, 1079, 1080, 1089, 1090, 1093, 1094, 1100, 1127, 1136, 1186, 1196, 1197, 1200, 1201, 1203, 1206, 1213, 1214, 1215, 1216, 1217, 1222, 1224, 1240, 1242, 1243, 1246, 1247, 1252, 1257, 1258, 1259, 1261, 1265, 1266, 1275, 1284, 1285, 1288, 1302, 1346, 1356, 1358, 1370, 1378, 1394, 1407, 1449, 1488, 1500, 1517, 1541, 1569, 1610, 1625, 1639, 1641, 1682, 1704, 1748, 1769, 1784, 1845, 1912, 1918, 1923, 1952, 1956, 1961, 1968, 2000, 2001, 2019, 2020, 2028, 2139, 2146, 2194, 2248, 2257, 2261, 2268, 2288, 2291, 2302, 2312, 2316, 2355, 2401, 2420, 2421, 2463, 2470, 2502, 2571, 2580, 2599, 2648, 2683, 2700, 2706, 2710, 2716, 2762, 2763, 2795, 2797, 2802, 2858, 2918, 2951, 2956, 2959, 2966, 2987, 3029, 3033, 3037, 3039, 3052, 3063, 3072, 3074, 3098, 3100, 3101, 3105, 3108, 3198, 3201, 3252, 3254, 3262, 3271, 3355, 3421, 3444, 3481, 3499, 3526, 3552, 3578, 3686, 3697, 3698, 3740, 3745, 3809, 3911, 4027, 4041, 4079, 4128, 4149, 4158, 4203, 4226, 4231, 4306, 4322, 4465, 4499, 4537, 4572, 4581, 4585, 4591, 4611, 4616, 4654, 4720, 4787, 4886, 4993, 5023, 5265, 5283, 5299, 5329, 5349, 5418, 5445, 5464, 5481, 5548, 5574, 5617, 5618, 5644, 5673, 5747, 5902, 5952, 5957, 6025, 6124, 6188, 6287, 6333, 6377, 6378, 6539, 6617, 6636, 6708, 6711, 6754, 6773, 6786, 6807, 6832, 6874, 6936, 6947, 6979, 7004, 7015, 7018, 7027, 7046, 7048, 7069, 7090, 7127, 7143, 7147, 7153, 7173, 7293, 7361, 7373, 7438, 7482, 7493, 7647, 7766, 8024, 8158, 8360, 8493, 8636, 8665, 8784, 8798, 8874, 8961, 51255]"
66,67,"[293, 296, 318, 356, 589, 1036, 1270, 1291, 1527, 1580, 2011, 2012, 2028, 2571, 2858, 2959, 4011, 4306, 4886, 5574, 5628, 6377, 6539, 8604, 8605, 27193, 60069, 68157, 79132, 99114, 152081]"
67,68,"[6, 10, 11, 16, 17, 25, 31, 39, 47, 48, 62, 70, 95, 104, 140, 163, 165, 207, 208, 216, 231, 260, 266, 276, 293, 303, 316, 333, 337, 339, 350, 356, 361, 364, 368, 377, 380, 410, 441, 454, 457, 480, 520, 527, 539, 585, 588, 589, 590, 592, 593, 595, 597, 628, 647, 648, 653, 709, 736, 780, 832, 838, 852, 858, 875, 902, 912, 920, 932, 1022, 1049, 1059, 1088, 1089, 1101, 1120, 1127, 1136, 1196, 1197, 1198, 1201, 1210, 1213, 1219, 1234, 1240, 1258, 1276, 1278, 1282, 1291, 1307, 1377, 1380, 1387, 1393, 1408, 1457, 1466, 1479, 1485, 1513, 1517, 1552, 1562, 1580, 1586, 1587, 1617, 1644, 1645, 1672, 1674, 1682, 1703, 1704, 1722, 1777, 1784, 1792, 1799, 1831, 1866, 1873, 1892, 1894, 1918, 1923, 1954, 2000, 2006, 2019, 2023, 2028, 2081, 2087, 2094, 2111, 2115, 2124, 2125, 2133, 2144, 2167, 2194, 2249, 2268, 2278, 2301, 2334, 2340, 2396, 2405, 2406, 2423, 2424, 2427, 2431, 2470, 2478, 2485, 2491, 2502, 2541, 2571, 2572, 2581, 2605, 2617, 2640, 2683, 2688, 2694, 2706, 2724, 2763, 2791, 2806, 2808, 2840, 2858, 2881, 2888, 2915, 2918, 2947, 2948, 2949, 2950, 2989, 2993, 2997, 3000, 3005, 3033, 3052, 3077, 3082, 3100, 3101, 3147, 3173, 3252, 3253, 3254, 3255, 3257, 3270, 3275, 3298, 3301, 3396, 3438, 3444, 3448, 3477, 3489, 3527, 3536, 3552, 3554, 3555, 3578, 3617, 3623, 3635, 3668, 3671, 3675, 3704, 3785, 3791, 3793, 3798, 3809, 3825, 3882, 3897, 3911, 3916, 3948, 3984, 3994, 4014, 4016, 4018, 4019, 4025, 4034, 4054, 4069, 4161, 4226, 4239, 4246, 4262, 4270, 4299, 4306, 4321, 4326, 4343, 4344, 4356, 4369, 4387, 4447, 4487, 4499, 4571, 4621, 4677, 4718, 4776, 4816, 4877, 4886, 4890, 4896, 4963, 4975, 4993, 4995, 5010, 5015, 5064, 5151, 5152, 5218, 5219, 5254, 5299, 5308, 5313, 5349, 5400, 5418, 5419, 5444, 5459, 5502, 5574, 5582, 5617, 5620, 5669, 5693, 5782, 5810, 5816, 5872, 5943, 5952, 5955, 5989, 5991, 5995, 6155, 6188, 6193, 6297, 6333, 6365, 6373, 6377, 6502, 6539, 6595, 6708, 6711, 6754, 6863, 6879, 6893, 6934, 6936, 6939, 6942, 6944, 7004, 7010, 7022, 7090, 7137, 7143, 7153, 7160, 7256, 7325, 7346, 7360, 7361, 7373, 7445, 7451, 7458, 7541, 7566, 8132, 8360, 8361, 8368, 8464, 8528, 8623, 8636, 8641, 8665, 8783, 8784, 8807, 8866, 8873, 8874, 8958, 8961, 8968, 8970, 8981, 8983, 8985, 26614, 26712, 27611, 27706, 30749, 30822, 30825, 31685, 31696, 32587, 32598, 33166, 33615, 34150, 34153, 34162, 34405, 34542, 35836, 36519, 38061, 39381, 40629, 40732, 40815, 41566, 41569, 41571, 41724, 41997, 42718, 44022, 44195, 44199, 44665, 44709, 44788, 45431, 45501, 45517, 45720, 45722, 45928, 45950, 46322, 46530, 46723, 46948, 46965, 46976, 47970, 47999, 48394, 48516, 48696, 48774, 48780, 49272, 49286, 49961, 50658, 50685, 50740, 50872, 51084, 51255, 51662, 51709, 51935, 52245, 52435, 52458, 52767, 52973, 52975, 53000, 53125, 53129, 53894, 53996, 54001, 54259, 54281, 54286, 54503, 54734, 54881, 54995, 54997, 54999, 55112, 55118, 55253, 55282, 55765, 55820, 55830, 56174, 56251, 56339, 56949, 57640, 57669, 58047, 58293, 58295, 58347, 58559, 58998, 59126, 59220, 59315, 59369, 59421, 59440, 59731, 59784, 60069, 60126, 60684, 62434, 62849, 62956, 62999, 63072, 63082, 63131, 63859, 64575, 64622, 64839, 64969, 65188, 66934, 67087, 67255, 67267, 67618, 68157, 68319, 68358, 68659, 68791, 68952, 69069, 69122, 69394, 69481, 69524, 69757, 69784, 69844, 70183, 70286, 70293, 70492, 70521, 71282, 71535, 71579, 72011, 72489, 72591, 72641, 72998, 73023, 74668, 74789, 74946, 76093, 76251, 77561, 78499, 78703, 79057, 79132, 79702, 80463, 80549, 80860, 80906, 81564, 81591, 81784, 81834, 81847, 81910, 81932, 82459, 83134, 83803, 84772, 86332, 86377, 86833, 87232, 87430, 88125, 88140, 88163, 88744, 88810, 89470, 89492, 89745, 89864, 90576, 91500, 91529, 93287, 93326, 93510, 93721, 93840, 94959, 95218, 95441, 95449, 95510, 95875, 96079, 97913, 97921, 98809, 102445, 103042, 103249, 106487, 109374, 111759, 112175, 112852, 114762, 116797, 116823, 117529, 119145, 122882, 122886, 122904, 122918, 134130, 135143, 142488, 164179, 166528, 168252, 176371]"
68,69,"[50, 260, 296, 318, 333, 356, 541, 553, 589, 593, 924, 1101, 1193, 1196, 1210, 1258, 1266, 1580, 1610, 1645, 1721, 1917, 2476, 2571, 2628, 2762, 2951, 3175, 3552, 3671, 3793, 3827, 3994, 4020, 4022, 4027, 4448, 4643, 4848, 4874, 4880]"
69,70,"[36, 150, 246, 318, 356, 508, 527, 529, 858, 953, 1097, 1172, 1193, 1210, 1235, 1246, 1250, 1253, 1259, 1269, 1270, 1272, 1288, 1293, 1300, 1302, 1303, 1304, 1682, 1704, 1914, 1954, 1955, 1959, 1962, 1968, 2366, 2858, 2918, 3098, 3152, 3255, 3359, 3361, 3468, 3543, 3730, 4306, 4995, 5669, 5995, 7361, 8949, 37741, 55820, 63082, 69757, 72011, 89492, 91077]"
70,71,"[1, 62, 86, 95, 165, 494, 647, 648, 736, 780, 788, 801, 802, 837, 852, 1036, 1101, 1240, 1356, 1370]"
71,72,"[32, 47, 50, 110, 150, 165, 260, 296, 318, 344, 356, 377, 457, 527, 589, 590, 593, 648, 780, 858, 912, 1047, 1093, 1193, 1196, 1198, 1210, 1216, 1221, 1270, 1357, 1962, 2329, 2427, 2490, 2571, 2634, 2805, 2858, 4973, 27193, 30825, 56174]"
